2022-08-28 19:01:38, 101, 1003.1929380664283, 150, -0.0019570226185023783, 2155.3603997802734
2022-08-28 19:01:38, 102, 1003.3722518473832, 144, 0.000795692205429077, 1831.2482902832028
2022-08-28 19:01:41, 106, 1003.4956525337153, 145, 0.0023553106486797334, 8369.519494140624
2022-08-28 19:01:45, 109, 1006.2127638595055, 100, -0.0026787822395563125, 8918.53156982422
2022-08-28 19:01:46, 110, 1007.5267496410175, 122, -0.0016425150930881502, 3022.6942553710937
2022-08-28 19:01:47, 111, 1007.9311139043298, 120, -0.0034631465310230847, 6355.333522460937
2022-08-28 19:02:00, 124, 1010.419440523145, 150, -0.0019954798594117172, 22416.273191406246
2022-08-28 19:02:01, 125, 1011.180227692821, 141, 0.004728081583976745, 8859.207425292969
2022-08-28 19:02:01, 126, 1011.9401362582878, 122, 0.0037347284555435184, 8065.954408691407
2022-08-28 19:02:02, 127, 1013.158281308047, 138, -0.006086777314543724, 1865.6940130615235
2022-08-28 19:02:03, 128, 1014.0784344129605, 136, 0.0026481438428163527, 181.29486837005615
2022-08-28 19:02:05, 130, 1014.2076269900939, 138, -0.00861982387304306, 975.4304896240234
2022-08-28 19:02:17, 143, 1014.5282429827811, 110, -0.003509321317076683, 3094.2801904296875
2022-08-28 19:02:23, 148, 1014.8356994866158, 140, -0.007304169021546841, 2829.2585396728514
2022-08-28 19:02:24, 149, 1015.8737180901662, 124, -0.009039098381996154, 844.843536315918
2022-08-28 19:02:25, 151, 1015.940305116625, 138, -0.0014765851199626922, 3673.3884296875003
2022-08-28 19:03:07, 193, 1016.7711107327308, 98, -0.001281403511762619, 10005.783785644533
2022-08-28 19:03:14, 201, 1018.0748559806754, 100, -0.0025673816129565237, 391.14957754516604
2022-08-28 19:03:15, 202, 1018.8232474040434, 108, -0.003902317129075528, 605.3165459594727
2022-08-28 19:03:15, 203, 1018.8318370325894, 80, -0.015270114347338676, 1105.073134338379
2022-08-28 19:04:33, 284, 1019.0303974244446, 98, -0.009389297322370111, 1844.503603149414
2022-08-28 19:05:33, 345, 1019.1457921134743, 96, -0.0011722286939620972, 3214.0612521972653
2022-08-28 19:05:33, 346, 1019.3493663437796, 112, -0.0024696152061223983, 1326.584770690918
2022-08-28 19:05:35, 348, 1019.390229470147, 90, -0.011202953785657884, 3358.017806396484
2022-08-28 19:05:38, 349, 1019.973590959006, 128, -0.00256475755572319, 7296.271502929687
2022-08-28 19:05:39, 350, 1020.2415204319685, 114, -0.003352943420410156, 1485.2868901367187
2022-08-28 19:05:56, 370, 1020.4880674584514, 146, -0.0031102361977100373, 370.61239044189455
2022-08-28 19:05:57, 371, 1020.8696924257133, 144, -0.005368328712880612, 1293.7937080078125
2022-08-28 19:05:58, 372, 1021.7592121135101, 182, -0.007504227273166179, 858.025134033203
2022-08-28 19:06:02, 374, 1022.3444166864637, 168, -0.004395867494866252, 2324.8969752197268
2022-08-28 19:07:49, 485, 1022.6004023482457, 168, -0.01520392368733883, 4722.397558593751
2022-08-28 19:07:54, 491, 1023.803082236934, 169, -0.0021844695284962655, 1819.4261403808596
2022-08-28 19:07:55, 492, 1024.2982845760118, 180, -0.014165814742445946, 323.2494020080566
2022-08-28 19:07:58, 494, 1025.4163464498788, 166, -0.004965992226265372, 1303.8169677734377
2022-08-28 19:08:00, 496, 1025.9654086581781, 173, -0.005278466954827308, 699.1655755615234
2022-08-28 19:08:01, 497, 1027.496577669649, 163, -0.012268405973911285, 4056.379135742188
2022-08-28 19:08:04, 500, 1030.4791016474078, 157, -0.006614215407520533, 872.2801453247071
2022-08-28 19:11:36, 743, 1030.666073570846, 141, -0.019253433160483835, 1747.464321533203
2022-08-28 19:11:37, 744, 1031.7840387037738, 149, -0.0077522450089454655, 5948.943246582032
2022-08-28 19:11:39, 745, 1033.7801742406887, 154, -0.0031572589948773385, 740.4841931152343
2022-08-28 19:11:41, 747, 1034.721019124985, 162, -0.020035082668066025, 2524.207557128906
2022-08-28 19:11:52, 759, 1035.248741378227, 158, -0.008574445702135563, 5712.6101630859375
2022-08-28 19:11:57, 765, 1037.3601638694718, 166, -0.014090782728046179, 7943.417810058593
2022-08-28 19:11:58, 767, 1037.5124590810965, 168, -0.007201403439044953, 1545.1241363525392
2022-08-28 19:11:59, 768, 1037.7413167081131, 161, -0.011468875274062157, 1041.8941704101562
2022-08-28 19:12:02, 769, 1038.865154323092, 166, -0.016225001312792302, 4760.199501953125
2022-08-28 19:12:58, 833, 1041.4426343404987, 185, -0.00443185343593359, 6874.065706298828
2022-08-28 19:12:58, 834, 1042.2487899026714, 195, -0.010872161236591637, 669.9334309692382
2022-08-28 19:13:15, 853, 1044.0612797719893, 172, -0.0025109767913818358, 4126.264422363281
2022-08-28 19:13:16, 855, 1044.0828925448723, 195, -0.003713254444301128, 1418.4143233642578
2022-08-28 19:13:17, 856, 1044.8976342790918, 202, -0.00521711016073823, 2453.6378027343753
2022-08-28 19:13:19, 858, 1046.3005381627356, 178, -0.009912359707057478, 1908.3530085449217
2022-08-28 19:13:36, 877, 1046.3923687777306, 178, -0.002117061898112297, 6578.5368198242195
2022-08-28 19:13:36, 878, 1047.07414552554, 179, -0.003728503090329468, 4394.410312011719
2022-08-28 19:13:37, 879, 1048.7372591577107, 198, -0.008150439299643038, 3571.7360395507812
2022-08-28 19:13:48, 892, 1052.000042521319, 194, -0.0033469921499490736, 3645.3840556640625
2022-08-28 19:13:49, 893, 1052.7822822288751, 203, -0.00334437720477581, 359.0582724456787
2022-08-28 19:13:50, 895, 1053.6324259091323, 197, -0.0050201422572135924, 2110.636541015625
2022-08-28 19:17:10, 1136, 1053.8200708331233, 179, -0.00406336042843759, 1639.5220434570313
2022-08-28 19:17:11, 1138, 1055.5053218127423, 186, -0.007455372603610158, 3800.6711704101563
2022-08-28 20:00:10, 4386, 1055.5784161834836, 40, 0.006108683615922926, 1263.3838275146484
2022-08-28 20:00:11, 4387, 1055.608037147769, 24, -0.0071811621058732265, 1056.1343763427735
2022-08-28 20:00:12, 4388, 1055.6502076733989, 12, -0.003324739111121744, 281.1752593078613
2022-08-28 20:10:20, 5158, 1056.4857500021476, 40, -0.016445215001702308, 3631.762754394531
2022-08-28 20:10:20, 5159, 1056.625803188106, 26, -0.015860014796257017, 489.1953113098145
2022-08-28 20:10:21, 5160, 1059.3924832221635, 54, -0.006172284685075283, 2195.893528564453
2022-08-28 20:10:23, 5161, 1062.8553886088637, 70, -0.016990928107872606, 2653.0763845214838
2022-08-28 20:29:43, 6606, 1064.540123822594, 46, -0.012075260542333127, 1706.0649200439452
2022-08-28 20:29:44, 6608, 1064.7836182190204, 22, -0.01040688583627343, 985.1421990966797
2022-08-28 20:32:04, 6782, 1065.9630971314089, 28, -0.005314685761928558, 801.890174621582
2022-08-28 20:32:06, 6784, 1067.354701741471, 54, -0.012876295909285546, 834.3222675781251
2022-08-28 20:32:06, 6785, 1067.8941767029066, 56, -0.021444730997085572, 1248.5440388183592
2022-08-28 20:32:07, 6786, 1068.3526446447765, 15, -0.005546532526612281, 737.0628872985839
2022-08-28 20:32:10, 6791, 1068.6939682003822, 65, -0.014377132579684256, 2836.195103515625
2022-08-28 20:32:13, 6793, 1069.5481982811514, 45, -0.01250235641002655, 2207.7165590820314
2022-08-28 20:32:13, 6794, 1069.9310364020355, 22, -0.022323411505669355, 696.2487116088867
2022-08-28 20:32:15, 6796, 1070.3275994327876, 53, -0.01738334599137306, 3014.522489990234
2022-08-28 20:32:15, 6797, 1071.7959618495183, 22, -0.010371965968050062, 2928.133637939453
2022-08-28 20:32:18, 6801, 1073.7868585975123, 36, -0.010020812924951316, 1453.7500236816404
2022-08-28 20:32:19, 6802, 1075.7532115287959, 48, -0.01458966315537691, 3028.712693603515
2022-08-28 20:32:23, 6807, 1076.8810270235188, 16, -0.02017991143465042, 7485.947046630859
2022-08-28 20:32:25, 6809, 1077.2454210358208, 2, 0.003059444885700943, 248.9063533630371
2022-08-28 20:32:25, 6810, 1077.3588185036135, 16, -0.011773603051900864, 569.1747017822265
2022-08-28 20:32:32, 6818, 1077.597412512413, 36, -0.004979756891727447, 2055.4438267822266
